key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2014-02-08 18:37:00.000000289,3.5,2014-02-08 18:37:00 UTC,-73.996787,40.762882,-73.993708,40.766915,1
2009-01-13 18:54:53.0000004,12.3,2009-01-13 18:54:53 UTC,-73.995021,40.736635,-73.957381,40.762609,2
2014-01-28 15:13:04.0000003,20.0,2014-01-28 15:13:04 UTC,-73.95686,40.786362,-73.993138,40.753358,1
2012-12-04 18:05:19.0000003,23.0,2012-12-04 18:05:19 UTC,-73.979271,40.743953,-73.979854,40.764124,2
2014-03-25 14:16:00.00000011,57.33,2014-03-25 14:16:00 UTC,-73.982923,40.761822,-73.776315,40.645152,1
2014-04-14 22:09:37.0000005,33.5,2014-04-14 22:09:37 UTC,-73.873082,40.774225,-74.00823,40.738005,1
2012-08-01 13:07:03.0000005,14.1,2012-08-01 13:07:03 UTC,-73.973287,40.743804,-74.006345,40.714129,2
2011-07-19 08:45:00.0000006,12.9,2011-07-19 08:45:00 UTC,-73.994602,40.746073,-73.958735,40.77813,1
2013-05-11 19:08:00.000000167,10.0,2013-05-11 19:08:00 UTC,0.0,0.0,0.0,0.0,4
2013-03-22 20:37:00.000000260,9.0,2013-03-22 20:37:00 UTC,-73.982122,40.775017,-73.959312,40.809067,1
2011-11-30 03:14:21.0000001,7.7,2011-11-30 03:14:21 UTC,-74.006354,40.743785,-73.989784,40.731019,1
2014-08-28 13:00:00.00000066,5.5,2014-08-28 13:00:00 UTC,-73.966547,40.761617,-73.958827,40.773207,1
2009-07-08 12:15:10.0000005,4.1,2009-07-08 12:15:10 UTC,-74.006779,40.73061,-74.000883,40.737206,1
2012-12-26 07:13:00.00000072,5.5,2012-12-26 07:13:00 UTC,-73.979968,40.743345,-73.969994,40.758218,1
2010-02-12 13:30:00.000000128,5.7,2010-02-12 13:30:00 UTC,-73.955903,40.778958,-73.966917,40.772703,2
2014-01-22 13:24:22.0000002,5.5,2014-01-22 13:24:22 UTC,-73.982323,40.748708,-73.975085,40.758705,1
2009-09-17 23:34:00.000000199,2.9,2009-09-17 23:34:00 UTC,-73.997255,40.744743,-73.992605,40.742785,1
2011-06-09 19:54:00.000000217,5.7,2011-06-09 19:54:00 UTC,-73.992867,40.749408,-73.995222,40.734822,1
2011-01-19 22:55:00.00000064,4.9,2011-01-19 22:55:00 UTC,-73.95833,40.717325,-73.95036,40.728622,1
2011-06-21 17:07:00.00000057,9.3,2011-06-21 17:07:00 UTC,-73.954107,40.769957,-73.938558,40.797377,3
2012-12-02 11:42:02.0000001,6.5,2012-12-02 11:42:02 UTC,-73.953321,40.78682,-73.961436,40.780235,1
2012-09-23 05:22:00.00000018,13.5,2012-09-23 05:22:00 UTC,-73.939812,40.708327,-73.988275,40.72359,1
2014-06-12 08:18:00.00000068,9.0,2014-06-12 08:18:00 UTC,-73.977948,40.762442,-73.98025,40.752762,1
2012-11-17 23:09:00.000000147,17.0,2012-11-17 23:09:00 UTC,0.0,0.0,0.0,0.0,5
2014-04-05 16:26:00.00000087,14.0,2014-04-05 16:26:00 UTC,-73.978097,40.785737,-73.968092,40.762457,1
2009-07-27 17:09:00.00000084,6.5,2009-07-27 17:09:00 UTC,-73.98326,40.752858,-73.996793,40.731548,1
2011-12-30 19:51:02.0000002,11.7,2011-12-30 19:51:02 UTC,-73.983222,40.764618,-73.994714,40.75435,3
2013-10-26 23:51:51.0000003,11.5,2013-10-26 23:51:51 UTC,-74.003899,40.742962,-73.994745,40.769323,3
2011-09-08 23:07:51.0000007,6.9,2011-09-08 23:07:51 UTC,-73.985075,40.732414,-73.988036,40.721048,1
2009-06-21 14:10:00.00000027,4.9,2009-06-21 14:10:00 UTC,-73.98446,40.742923,-73.987785,40.732815,1
2014-02-22 04:04:06.0000002,11.5,2014-02-22 04:04:06 UTC,-73.985159,40.723858,-73.993481,40.74736,3
2012-09-29 16:59:00.000000145,7.5,2012-09-29 16:59:00 UTC,-73.96458,40.75569,-73.955328,40.764582,1
2010-10-09 07:33:28.0000002,4.5,2010-10-09 07:33:28 UTC,-73.983234,40.758426,-73.991778,40.750622,1
2014-01-10 18:26:53.0000005,13.5,2014-01-10 18:26:53 UTC,-73.870299,40.773471,-73.924856,40.762915,1
2010-05-06 13:07:37.0000005,34.5,2010-05-06 13:07:37 UTC,-74.000341,40.758208,-73.861862,40.768477,1
2013-02-25 21:26:00.00000091,34.3,2013-02-25 21:26:00 UTC,-73.863497,40.769847,-73.991695,40.738707,1
2012-11-28 19:56:00.00000074,6.5,2012-11-28 19:56:00 UTC,-73.990873,40.750705,-73.995385,40.733702,1
2013-03-10 19:54:00.000000112,12.0,2013-03-10 19:54:00 UTC,-73.974682,40.79081,-73.97073,40.761862,2
2011-03-05 20:58:13.0000007,5.7,2011-03-05 20:58:13 UTC,-73.987834,40.74407,-73.986443,40.755974,3
2010-02-27 11:09:00.000000160,6.5,2010-02-27 11:09:00 UTC,-73.97566,40.760872,-73.980137,40.775375,5
2014-01-19 00:26:00.0000006,16.5,2014-01-19 00:26:00 UTC,-73.988077,40.737707,-73.977155,40.782597,5
2010-01-23 21:30:00.000000200,4.9,2010-01-23 21:30:00 UTC,-74.00078,40.72614,-73.99245,40.734287,3
2013-01-03 18:46:12.0000004,5.5,2013-01-03 18:46:12 UTC,-73.992558,40.71503,-73.994694,40.718885,1
2010-02-17 22:14:22.0000001,4.5,2010-02-17 22:14:22 UTC,-73.973859,40.755848,-73.983015,40.746243,1
2014-09-20 12:42:48.0000001,12.0,2014-09-20 12:42:48 UTC,-74.00018,40.728704,-74.007832,40.702947,1
2010-10-31 02:57:52.0000003,9.7,2010-10-31 02:57:52 UTC,-74.001763,40.729419,-73.986126,40.760494,1
2014-03-29 18:13:00.00000044,18.5,2014-03-29 18:13:00 UTC,-74.008202,40.740442,-73.957172,40.770072,5
2013-01-10 10:17:35.0000002,6.5,2013-01-10 10:17:35 UTC,-74.000512,40.743043,-74.004447,40.733388,2
2009-05-20 12:23:00.000000162,12.9,2009-05-20 12:23:00 UTC,-73.956175,40.781632,-73.978792,40.747645,5
2010-06-03 05:43:44.0000001,5.3,2010-06-03 05:43:44 UTC,-73.990188,40.755955,-73.978813,40.764046,1
2011-03-10 08:52:15.0000004,9.7,2011-03-10 08:52:15 UTC,-73.984586,40.765805,-73.98773,40.74411,1
2011-09-14 08:52:05.0000004,3.7,2011-09-14 08:52:05 UTC,-73.989141,40.76257,-73.996023,40.764196,1
2011-06-17 21:16:00.000000213,8.9,2011-06-17 21:16:00 UTC,-73.984002,40.76446,-73.979223,40.740403,1
2009-12-28 09:35:00.00000067,6.9,2009-12-28 09:35:00 UTC,-73.994397,40.745713,-74.009973,40.719952,5
2013-02-01 14:06:00.000000156,11.5,2013-02-01 14:06:00 UTC,-74.000158,40.742895,-73.974252,40.757123,1
2014-09-25 17:36:00.000000205,57.33,2014-09-25 17:36:00 UTC,-74.016375,40.714937,-73.789565,40.647052,5
2012-11-14 02:55:51.0000002,7.5,2012-11-14 02:55:51 UTC,-73.978969,40.750308,-73.959233,40.764996,1
2009-06-14 13:16:53.0000004,10.5,2009-06-14 13:16:53 UTC,-73.995894,40.705426,-73.993502,40.743257,1
2011-12-22 19:39:00.000000188,26.5,2011-12-22 19:39:00 UTC,-73.8729,40.774113,-73.937605,40.849068,1
2012-06-03 17:08:35.0000001,5.3,2012-06-03 17:08:35 UTC,-73.982014,40.762028,-73.98182,40.750605,1
2012-12-13 07:40:00.00000034,10.5,2012-12-13 07:40:00 UTC,-73.995515,40.733282,-73.975355,40.756132,2
2009-04-05 01:15:14.0000009,7.4,2009-04-05 01:15:14 UTC,-73.98529,40.731975,-74.008056,40.738151,2
2010-06-09 18:56:51.0000003,23.3,2010-06-09 18:56:51 UTC,-73.862817,40.768804,-73.805954,40.665753,1
2014-09-18 00:59:00.00000031,17.0,2014-09-18 00:59:00 UTC,-73.984638,40.762397,-73.93845,40.811992,1
2009-04-28 03:47:11.0000001,10.1,2009-04-28 03:47:11 UTC,-74.004053,40.747966,-73.993355,40.713818,1
2009-09-24 08:48:55.0000002,8.9,2009-09-24 08:48:55 UTC,-73.970373,40.757153,-73.974232,40.764689,1
2014-08-20 23:38:00.00000031,30.0,2014-08-20 23:38:00 UTC,-73.863192,40.76974,-73.951717,40.771902,1
2010-01-27 18:33:00.00000048,4.5,2010-01-27 18:33:00 UTC,-73.962748,40.761493,-73.967032,40.757152,1
2011-12-18 02:02:22.0000007,21.7,2011-12-18 02:02:22 UTC,-74.002673,40.739426,-73.920094,40.775556,2
2009-05-13 15:55:00.000000183,3.7,2009-05-13 15:55:00 UTC,-73.983722,40.769717,-73.98347,40.768745,1
2013-06-14 22:04:00.000000196,22.5,2013-06-14 22:04:00 UTC,-73.972095,40.765832,-74.00807,40.714795,1
2009-12-27 19:56:57.0000003,10.9,2009-12-27 19:56:57 UTC,-73.991259,40.770296,-73.977739,40.764039,1
2009-09-22 11:48:13.0000004,2.5,2009-09-22 11:48:13 UTC,-73.950507,40.752746,-73.950507,40.752746,1
2014-04-20 00:03:00.000000141,17.0,2014-04-20 00:03:00 UTC,-73.997915,40.72101,-73.974515,40.759327,1
2013-10-11 20:15:00.000000208,14.5,2013-10-11 20:15:00 UTC,-74.010132,40.72105,-73.98269,40.750792,1
2009-07-31 09:08:08.0000006,4.5,2009-07-31 09:08:08 UTC,-73.976938,40.756383,-73.971129,40.764189,1
2013-06-10 19:43:00.000000129,12.5,2013-06-10 19:43:00 UTC,-73.966532,40.764587,-74.000142,40.763052,1
2012-10-08 18:02:10.0000003,9.0,2012-10-08 18:02:10 UTC,-73.960365,40.766217,-73.978728,40.760558,1
2013-06-08 18:20:00.000000174,9.0,2013-06-08 18:20:00 UTC,-74.003805,40.725947,-74.00269,40.750387,1
2009-10-17 15:22:12.0000001,4.9,2009-10-17 15:22:12 UTC,-74.00428,40.706359,-74.011103,40.709839,2
2013-11-16 23:11:00.000000287,23.5,2013-11-16 23:11:00 UTC,-73.994827,40.739957,-73.95493,40.73431,2
2012-12-25 19:21:00.00000053,14.0,2012-12-25 19:21:00 UTC,-74.016007,40.715007,-73.98763,40.741147,1
2010-11-20 00:01:49.0000002,13.3,2010-11-20 00:01:49 UTC,-73.992207,40.749192,-73.993426,40.721949,1
2013-07-23 21:40:00.00000067,5.5,2013-07-23 21:40:00 UTC,-73.985008,40.753302,-73.981932,40.74587,1
2010-03-10 22:10:05.0000004,12.9,2010-03-10 22:10:05 UTC,-73.989762,40.741681,-73.977689,40.791291,1
2010-05-25 12:19:43.0000002,5.3,2010-05-25 12:19:43 UTC,-74.008022,40.737764,-74.009646,40.722736,1
2012-11-19 13:03:22.0000007,4.5,2012-11-19 13:03:22 UTC,-73.949425,40.772772,-73.954423,40.76571,1
2013-05-12 19:36:03.0000001,7.5,2013-05-12 19:36:03 UTC,-73.982119,40.774984,-73.970616,40.765657,2
2009-06-14 21:44:00.000000111,12.9,2009-06-14 21:44:00 UTC,-73.980308,40.74446,-74.004875,40.708368,1
2010-06-20 12:08:00.00000086,4.9,2010-06-20 12:08:00 UTC,-73.992827,40.742873,-73.993718,40.75179,2
2012-07-12 12:16:00.00000075,2.9,2012-07-12 12:16:00 UTC,-73.9508,40.78322,-73.948602,40.786002,1
2013-11-15 08:31:41.0000004,11.0,2013-11-15 08:31:41 UTC,-73.976908,40.75167,-73.971066,40.766678,1
2010-05-16 02:37:00.00000057,5.7,2010-05-16 02:37:00 UTC,-73.957097,40.708163,-73.959793,40.71108,1
2011-02-26 14:44:00.00000019,24.5,2011-02-26 14:44:00 UTC,-73.977255,40.779445,-73.961963,40.709812,2
2009-08-09 22:22:00.00000014,12.5,2009-08-09 22:22:00 UTC,-73.994033,40.751182,-73.954742,40.800817,5
2013-03-05 23:18:10.0000002,57.33,2013-03-05 23:18:10 UTC,-73.789957,40.646792,-73.992443,40.761768,1
2009-12-09 06:39:00.00000095,49.57,2009-12-09 06:39:00 UTC,-73.95504,40.787517,-73.790805,40.64656,1
2012-10-12 19:26:10.0000005,6.5,2012-10-12 19:26:10 UTC,-73.991765,40.726746,-73.997547,40.718002,2
2009-10-24 21:31:08.0000004,3.7,2009-10-24 21:31:08 UTC,-74.008713,40.726028,-74.006341,40.733872,2
2014-07-22 16:32:49.0000001,20.0,2014-07-22 16:32:49 UTC,-73.974048,40.73986,-73.973932,40.762778,1
2012-12-28 00:29:00.0000005,12.0,2012-12-28 00:29:00 UTC,-73.980418,40.748317,-73.987207,40.718778,2
2012-10-15 01:21:00.00000050,9.0,2012-10-15 01:21:00 UTC,-73.984392,40.72499,-74.007295,40.733525,2
2009-03-19 06:50:33.0000002,9.3,2009-03-19 06:50:33 UTC,-73.994741,40.75035,-73.971594,40.786326,1
2013-02-10 14:28:00.000000124,6.5,2013-02-10 14:28:00 UTC,-73.9752,40.790265,-73.982207,40.775482,6
2013-02-09 13:22:10.0000004,4.5,2013-02-09 13:22:10 UTC,-73.97391,40.791849,-73.968112,40.799827,1
2014-01-10 08:01:31.0000001,3.5,2014-01-10 08:01:31 UTC,-73.941428,40.799031,-73.944138,40.800976,1
2010-03-07 20:10:04.0000002,4.1,2010-03-07 20:10:04 UTC,-73.975151,40.754922,-73.979271,40.744511,1
2012-01-03 11:20:00.00000053,6.5,2012-01-03 11:20:00 UTC,-73.963118,40.772582,-73.975632,40.754863,1
2009-04-18 16:13:00.000000158,5.3,2009-04-18 16:13:00 UTC,-73.965503,40.754357,-73.96942,40.76252,5
2013-07-05 19:34:00.00000093,16.5,2013-07-05 19:34:00 UTC,-74.014502,40.70473,-73.98173,40.74059,1
2013-09-27 18:49:42.0000001,4.5,2013-09-27 18:49:42 UTC,-73.99685,40.725632,-73.99109,40.72782,2
2013-01-12 17:52:22.0000002,6.0,2013-01-12 17:52:22 UTC,-73.960086,40.779365,-73.950881,40.769772,1
2009-12-23 13:38:00.000000182,7.3,2009-12-23 13:38:00 UTC,-73.994195,40.75128,-73.986787,40.765727,2
2011-04-16 19:39:34.0000001,7.3,2011-04-16 19:39:34 UTC,-73.992568,40.74924,-73.998578,40.732347,4
2014-11-03 12:56:25.0000002,9.5,2014-11-03 12:56:25 UTC,-73.979525,40.762077,-73.973423,40.779657,1
2009-10-20 17:39:17.0000004,45.0,2009-10-20 17:39:17 UTC,-74.005536,40.706861,-73.789992,40.646912,1
2011-02-21 11:07:00.0000005,10.5,2011-02-21 11:07:00 UTC,-74.00299,40.748085,-73.96462,40.76992,1
2010-01-04 06:14:04.0000004,15.3,2010-01-04 06:14:04 UTC,-73.994262,40.746248,-73.966712,40.754913,1
2014-05-04 11:55:00.000000131,9.0,2014-05-04 11:55:00 UTC,-73.98058,40.73412,-73.97714,40.75893,1
2014-06-07 05:06:00.00000033,6.0,2014-06-07 05:06:00 UTC,-73.983847,40.729712,-73.99077,40.739812,1
2012-02-23 00:27:00.00000010,8.9,2012-02-23 00:27:00 UTC,-73.987375,40.720242,-73.992577,40.743367,1
2012-03-01 12:17:42.0000005,6.5,2012-03-01 12:17:42 UTC,-73.992413,40.743774,-73.988547,40.752474,1
2009-03-28 19:16:00.00000036,10.5,2009-03-28 19:16:00 UTC,-73.948968,40.777523,-73.981572,40.76751,1
2012-04-25 20:51:00.000000160,29.7,2012-04-25 20:51:00 UTC,-73.874437,40.774083,-73.981792,40.764538,5
2011-06-14 23:59:00.000000119,24.5,2011-06-14 23:59:00 UTC,-73.982813,40.72276,-73.95505,40.80484,5
2012-04-30 11:17:10.0000003,6.9,2012-04-30 11:17:10 UTC,-73.980501,40.784888,-73.963185,40.77196,1
2014-09-25 17:54:46.0000003,6.0,2014-09-25 17:54:46 UTC,-73.952076,40.732777,-73.955813,40.719638,1
2012-03-21 21:13:03.0000001,9.3,2012-03-21 21:13:03 UTC,-73.983571,40.762164,-73.983295,40.744797,1
2011-03-06 17:30:00.00000028,8.9,2011-03-06 17:30:00 UTC,-73.994743,40.724922,-74.016093,40.711358,3
2012-09-19 21:39:24.0000002,9.5,2012-09-19 21:39:24 UTC,-73.989501,40.730061,-73.990359,40.755361,1
2009-02-27 22:25:00.000000125,8.1,2009-02-27 22:25:00 UTC,-73.98173,40.770493,-73.995128,40.750062,2
2014-11-07 21:01:02.0000004,14.0,2014-11-07 21:01:02 UTC,-74.008604,40.733722,-73.979262,40.777013,2
2013-01-02 08:36:46.0000002,11.0,2013-01-02 08:36:46 UTC,-74.000732,40.718672,-73.978803,40.74102,1
2012-05-16 05:59:00.00000010,4.5,2012-05-16 05:59:00 UTC,-74.010912,40.711813,-74.002207,40.724388,1
2013-05-26 10:04:00.00000060,6.0,2013-05-26 10:04:00 UTC,-73.984982,40.748192,-73.987727,40.757277,1
2013-09-15 01:11:00.00000069,21.0,2013-09-15 01:11:00 UTC,-73.990343,40.729102,-73.96736,40.80318,1
2011-12-22 14:09:00.000000193,8.5,2011-12-22 14:09:00 UTC,-73.978357,40.754638,-73.956738,40.783833,1
2013-01-30 19:15:48.0000002,4.0,2013-01-30 19:15:48 UTC,-73.955288,40.773429,-73.948756,40.7749,3
2011-05-26 07:25:50.0000001,6.1,2011-05-26 07:25:50 UTC,-73.977927,40.749098,-73.976918,40.755636,1
2011-09-03 04:10:30.0000001,4.5,2011-09-03 04:10:30 UTC,-73.9889,40.7271,-73.9807,40.7338,2
2012-09-18 13:28:00.000000146,9.0,2012-09-18 13:28:00 UTC,-73.969295,40.757297,-73.958513,40.77269,1
2010-10-24 00:31:19.0000005,7.7,2010-10-24 00:31:19 UTC,-73.985977,40.726614,-73.96427,40.756343,2
2010-11-18 16:56:00.00000084,6.5,2010-11-18 16:56:00 UTC,-73.951158,40.794247,-73.967818,40.792398,5
2013-08-12 03:11:17.0000001,20.5,2013-08-12 03:11:17 UTC,-74.005691,40.726284,-73.911292,40.698079,1
2012-02-18 23:36:00.000000177,13.3,2012-02-18 23:36:00 UTC,-73.999618,40.728486,-73.963017,40.763314,2
2013-10-26 22:32:33.0000002,16.0,2013-10-26 22:32:33 UTC,-73.954065,40.767083,-73.983512,40.726036,1
2013-01-26 06:37:07.0000001,25.0,2013-01-26 06:37:07 UTC,-74.002526,40.739646,-73.942715,40.841003,1
2009-10-30 21:44:00.00000020,4.9,2009-10-30 21:44:00 UTC,-73.951307,40.77203,-73.952693,40.778318,1
2010-11-04 01:56:50.0000001,6.1,2010-11-04 01:56:50 UTC,-73.988615,40.727357,-73.975749,40.746417,1
2009-06-22 20:27:39.0000001,7.3,2009-06-22 20:27:39 UTC,-73.981539,40.780712,-73.962399,40.777214,2
2012-06-19 22:23:00.00000013,4.5,2012-06-19 22:23:00 UTC,-73.97535,40.758382,-73.976695,40.750642,6
2012-07-31 03:31:54.0000001,6.9,2012-07-31 03:31:54 UTC,-74.006419,40.739203,-73.988593,40.727258,1
2010-10-07 14:44:00.000000103,12.1,2010-10-07 14:44:00 UTC,-73.994168,40.762008,-73.95748,40.762888,1
2010-08-22 08:44:35.0000002,10.1,2010-08-22 08:44:35 UTC,-73.991831,40.744724,-73.954182,40.770308,1
2010-11-18 16:03:00.00000047,3.7,2010-11-18 16:03:00 UTC,-73.976093,40.748262,-73.971098,40.755003,5
2011-04-06 10:32:00.00000096,11.3,2011-04-06 10:32:00 UTC,-74.000108,40.733003,-73.983917,40.767257,1
2014-09-29 00:34:37.0000002,4.5,2014-09-29 00:34:37 UTC,-74.007625,40.725709,-73.999797,40.728464,1
2009-03-12 08:26:22.0000005,11.7,2009-03-12 08:26:22 UTC,-73.953184,40.785968,-73.9818,40.756854,1
2014-04-15 19:37:00.00000019,11.5,2014-04-15 19:37:00 UTC,-73.990297,40.76731,-73.954815,40.799887,1
2012-05-18 20:44:00.000000304,8.5,2012-05-18 20:44:00 UTC,-73.974782,40.757932,-73.994355,40.735085,5
2012-05-29 19:48:53.0000003,14.9,2012-05-29 19:48:53 UTC,-73.978653,40.77736,-73.981738,40.727687,1
2014-06-19 13:25:00.0000002,5.5,2014-06-19 13:25:00 UTC,-73.963843,40.774092,-73.962928,40.77814,1
2010-09-29 09:38:22.0000003,4.5,2010-09-29 09:38:22 UTC,-73.99469,40.731731,-73.989984,40.734895,1
2014-09-06 14:02:16.0000002,7.0,2014-09-06 14:02:16 UTC,-73.978783,40.747988,-73.991982,40.752505,1
2010-04-13 22:38:12.0000001,9.7,2010-04-13 22:38:12 UTC,-73.98955,40.726091,-73.993094,40.74863,1
2010-02-22 11:08:02.0000001,11.3,2010-02-22 11:08:02 UTC,-74.000807,40.757945,-74.001362,40.721434,1
2010-11-05 11:23:19.0000002,10.5,2010-11-05 11:23:19 UTC,-74.008449,40.721196,-74.000265,40.757597,1
2011-09-29 10:29:00.00000048,8.1,2011-09-29 10:29:00 UTC,-73.987932,40.762263,-73.990413,40.751272,2
2012-02-01 08:54:55.0000003,9.3,2012-02-01 08:54:55 UTC,-73.97339,40.75598,-73.956904,40.782654,1
2011-11-10 10:41:00.00000054,5.7,2011-11-10 10:41:00 UTC,-73.977418,40.754002,-73.988485,40.753807,2
2012-05-03 23:02:25.0000006,6.9,2012-05-03 23:02:25 UTC,-73.994102,40.741349,-73.990586,40.756914,1
2010-12-19 09:55:19.0000002,15.3,2010-12-19 09:55:19 UTC,-73.993592,40.752599,-74.009683,40.701913,1
2014-03-17 08:19:46.0000002,5.5,2014-03-17 08:19:46 UTC,-73.9916,40.738502,-73.980672,40.738727,1
2014-10-11 17:22:55.0000002,21.5,2014-10-11 17:22:55 UTC,-73.967341,40.793141,-74.006434,40.741363,1
2011-08-27 03:42:19.0000002,19.3,2011-08-27 03:42:19 UTC,-73.950301,40.771298,-73.870534,40.773787,2
2013-06-09 17:42:00.000000104,18.83,2013-06-09 17:42:00 UTC,-73.934783,40.796817,-73.907137,40.771952,1
2009-06-12 19:07:15.0000004,7.3,2009-06-12 19:07:15 UTC,-73.993392,40.747257,-73.98058,40.73398,1
2010-02-13 00:18:00.000000122,12.5,2010-02-13 00:18:00 UTC,-73.990797,40.745378,-74.014585,40.710298,5
2010-04-18 20:28:32.0000001,6.1,2010-04-18 20:28:32 UTC,-73.993795,40.746734,-73.989217,40.729324,1
2014-09-01 09:54:00.00000088,8.5,2014-09-01 09:54:00 UTC,-73.958905,40.764875,-73.98044,40.74591,1
2010-12-18 19:15:00.000000137,8.5,2010-12-18 19:15:00 UTC,-73.990033,40.729133,-74.008335,40.713442,1
2013-12-09 09:37:17.0000002,8.5,2013-12-09 09:37:17 UTC,-73.984658,40.764241,-73.985549,40.758166,1
2010-12-04 01:30:00.00000044,5.7,2010-12-04 01:30:00 UTC,-73.988745,40.736937,-74.00533,40.740317,5
2013-02-27 09:46:00.00000047,11.5,2013-02-27 09:46:00 UTC,-73.992237,40.71525,-74.009828,40.712783,5
2011-05-28 20:10:00.000000119,6.1,2011-05-28 20:10:00 UTC,-73.979133,40.750118,-73.979413,40.763503,5
2013-03-12 11:13:43.0000001,6.5,2013-03-12 11:13:43 UTC,-73.98057,40.751256,-73.981478,40.760149,1
2011-10-18 08:50:48.0000002,8.5,2011-10-18 08:50:48 UTC,-73.9826,40.7715,-73.9776,40.7534,3
2009-10-07 21:02:00.00000079,8.1,2009-10-07 21:02:00 UTC,-74.007045,40.707912,-73.985685,40.72687,2
2009-08-29 20:17:44.0000005,12.9,2009-08-29 20:17:44 UTC,0.0,0.0,0.0,0.0,2
2010-03-10 20:48:00.000000246,5.3,2010-03-10 20:48:00 UTC,-73.971912,40.75945,-73.973062,40.749335,1
2009-08-24 16:53:53.0000005,8.1,2009-08-24 16:53:53 UTC,-73.978436,40.761698,-73.978957,40.777088,1
2011-08-27 00:13:54.0000001,5.3,2011-08-27 00:13:54 UTC,-74.007272,40.743306,-73.994226,40.756181,1
2013-06-04 13:51:31.0000001,10.5,2013-06-04 13:51:31 UTC,-73.973344,40.74391,-73.985142,40.755709,1
2010-09-23 21:25:00.000000206,8.5,2010-09-23 21:25:00 UTC,-73.99169,40.744218,-73.99107,40.761093,1
2014-03-22 03:51:00.00000020,8.5,2014-03-22 03:51:00 UTC,-73.993287,40.719065,-73.972832,40.743392,2
2012-03-17 15:58:00.00000039,4.1,2012-03-17 15:58:00 UTC,-73.980275,40.742702,-73.973407,40.750888,3
2009-08-22 00:47:00.000000146,5.3,2009-08-22 00:47:00 UTC,-73.993295,40.751937,-73.98854,40.758785,1
2014-11-07 02:10:46.0000001,17.5,2014-11-07 02:10:46 UTC,-73.966133,40.758387,-73.892572,40.747112,4
2011-11-05 03:05:00.000000111,4.9,2011-11-05 03:05:00 UTC,-73.995762,40.759143,-73.99746,40.763813,5
2011-04-24 17:14:00.000000162,7.3,2011-04-24 17:14:00 UTC,-73.961403,40.779473,-73.964943,40.759522,1
2010-02-22 18:15:41.0000003,8.9,2010-02-22 18:15:41 UTC,-73.980629,40.764235,-73.988576,40.738657,1
2012-02-27 13:28:29.0000002,4.5,2012-02-27 13:28:29 UTC,-74.005908,40.750383,-74.007664,40.742112,2
2009-01-12 15:33:00.00000088,16.1,2009-01-12 15:33:00 UTC,-73.974183,40.791385,-73.97166,40.754738,1
2014-08-20 17:00:00.000000141,5.0,2014-08-20 17:00:00 UTC,-73.95272,40.778132,-73.958345,40.778172,6
2013-03-07 21:12:00.000000179,9.0,2013-03-07 21:12:00 UTC,-73.96481,40.760152,-74.010267,40.70934,1
2011-06-20 11:41:00.00000027,7.3,2011-06-20 11:41:00 UTC,-73.975433,40.75253,-73.958475,40.764843,1
2012-05-03 17:13:59.0000004,4.9,2012-05-03 17:13:59 UTC,-73.945598,40.777737,-73.955951,40.784557,1
2010-03-14 16:37:00.000000114,26.67,2010-03-14 16:37:00 UTC,-73.873307,40.774192,-73.971368,40.78363,5
2010-01-10 02:47:23.0000001,6.5,2010-01-10 02:47:23 UTC,-73.999204,40.734055,-73.977756,40.746347,2
2010-03-17 16:37:40.0000001,20.5,2010-03-17 16:37:40 UTC,-73.973762,40.760519,-74.008754,40.707259,1
2013-07-08 01:49:56.0000002,5.0,2013-07-08 01:49:56 UTC,-73.979583,40.682389,-73.981596,40.690217,1
2014-01-14 17:40:01.0000001,5.5,2014-01-14 17:40:01 UTC,-73.980962,40.744438,-73.988518,40.74292,1
2010-09-29 01:45:00.00000015,6.1,2010-09-29 01:45:00 UTC,-73.995145,40.749788,-73.975793,40.755937,5
2011-05-19 15:55:00.000000144,14.1,2011-05-19 15:55:00 UTC,-73.962835,40.778267,-73.972503,40.751465,5
2014-01-08 15:21:00.00000073,16.0,2014-01-08 15:21:00 UTC,-73.978785,40.787407,-73.991272,40.749587,6
2011-06-17 06:02:00.00000038,7.3,2011-06-17 06:02:00 UTC,-73.962947,40.76584,-73.962977,40.76584,1
2011-06-07 07:02:29.0000003,8.5,2011-06-07 07:02:29 UTC,-73.956923,40.780109,-73.976157,40.755999,1
2013-04-05 18:15:39.0000004,9.0,2013-04-05 18:15:39 UTC,-73.991432,40.73951,-73.985065,40.724372,1
2011-03-24 22:36:00.000000190,11.7,2011-03-24 22:36:00 UTC,-73.984352,40.742608,-73.98238,40.771451,1
2010-06-20 09:21:00.00000026,31.07,2010-06-20 09:21:00 UTC,-73.983365,40.754233,-73.861697,40.768305,3
2012-06-11 17:21:00.000000185,12.1,2012-06-11 17:21:00 UTC,-73.984342,40.742957,-74.009402,40.711242,1
2013-10-22 18:49:00.000000241,8.0,2013-10-22 18:49:00 UTC,-73.984527,40.774617,-73.96607,40.795667,1
2009-10-31 08:33:00.00000048,8.1,2009-10-31 08:33:00 UTC,-74.007662,40.74086,-73.979282,40.745348,2
2012-06-04 19:03:00.00000073,28.5,2012-06-04 19:03:00 UTC,-73.982737,40.764777,-73.991343,40.663422,2
2010-09-14 09:02:42.0000004,29.3,2010-09-14 09:02:42 UTC,-73.989888,40.75718,-73.976537,40.757993,1
